StartDate: Last : 24 Hour(s)
Interval: 5 minutes   
Report Print Date/Time: 09/05/2026 / 8:03:59
Room Humidity
DateTime;Data Source;Value;Alias
08/05/2026 16:35:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.495E+1;
08/05/2026 16:40:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.495E+1;
08/05/2026 16:45:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.362E+1;
08/05/2026 16:50:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.362E+1;
08/05/2026 16:55:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.586E+1;
08/05/2026 17:00:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.586E+1;
08/05/2026 17:05:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.941E+1;
08/05/2026 17:10:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.941E+1;
08/05/2026 17:15:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.679E+1;
08/05/2026 17:20:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.564E+1;
08/05/2026 17:25:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.937E+1;
08/05/2026 17:30:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.937E+1;
08/05/2026 17:35:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.571E+1;
08/05/2026 17:40:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.571E+1;
08/05/2026 17:45:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.304E+1;
08/05/2026 17:50:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.245E+1;
08/05/2026 17:55:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.48E+1;
08/05/2026 18:00:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.48E+1;
08/05/2026 18:05:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.597E+1;
08/05/2026 18:10:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.597E+1;
08/05/2026 18:15:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.011E+1;
08/05/2026 18:20:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.011E+1;
08/05/2026 18:25:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.68E+1;
08/05/2026 18:30:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.68E+1;
08/05/2026 18:35:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.122E+1;
08/05/2026 18:40:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.122E+1;
08/05/2026 18:45:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;3.629E+1;
08/05/2026 18:50:00;EMSWH.Application View:Applications.Trends.Offline Log Objects.EBLN11.11-01-DDC-EMS-01.Points.111_AHU04_RM018_RMH.Value;2.479E+1;
